taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
3190920	Drosera cayennensis Sagot ex Diels	3190920	Drosera cayennensis Sagot ex Diels	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Droseraceae	5399	Drosera	3190721	Drosera cayennensis	3190920	NE
10687125	Selenicereus stenopterus (F.A.C.Weber) D.R.Hunt	10687125	Selenicereus stenopterus (F.A.C.Weber) D.R.Hunt	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus stenopterus	10687125	NE
2650325	Cnemidaria horrida (L.) C.Presl	2650326	Cyathea horrida (L.) Sm.	28	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea horrida	2650326	NE
3944390	Werckleocereus tonduzii Britton & Rose	7863861	Weberocereus tonduzii (F.A.C.Weber) G.D.Rowley	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tonduzii	7863861	NE
10748819	Acanthocereus hirschtianus (K.Schum.) Lodé	10748819	Acanthocereus hirschtianus (K.Schum.) Lodé	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Acanthocereus	3084454	Acanthocereus hirschtianus	10748819	NE
7621307	Trichipteris schiedeana (C.Presl) R.M.Tryon	3599569	Cyathea schiedeana (C.Presl) Domin	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea schiedeana	3599569	NE
7280669	Epiphyllum hookeri subsp. hookeri	7280669	Epiphyllum hookeri subsp. hookeri	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095	
7543065	Cyathea fulva (M.Martens & Galeotti) Fée	7543065	Cyathea fulva (M.Martens & Galeotti) Fée	55	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea fulva	7543065	NE
5384087	Opuntia brasiliensis (Willd.) Haw.	7281094	Brasiliopuntia brasiliensis subsp. brasiliensis	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Brasiliopuntia	3084392	Brasiliopuntia brasiliensis	7530646	LC
7280902	Melocactus curvispinus subsp. curvispinus	7280902	Melocactus curvispinus subsp. curvispinus	3	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Melocactus	5384242	Melocactus curvispinus	7280901	
3948763	Weberocereus frohningiorum Ralf Bauer	3948763	Weberocereus frohningiorum Ralf Bauer	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus frohningiorum	3948763	CR
7314620	Nephelea erinacea (H.Karst.) R.M.Tryon	5530413	Alsophila erinacea (H.Karst.) D.S.Conant	39	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila erinacea	5530413	NE
7280718	Rhipsalis pilocarpa Loefgr.	7280718	Rhipsalis pilocarpa Loefgr.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis pilocarpa	7280718	VU
3599357	Cyathea choricarpa (Maxon) Domin	3599357	Cyathea choricarpa (Maxon) Domin	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea choricarpa	3599357	NE
5621128	Epiphyllum hookeri subsp. pittieri (F.A.C.Weber) Ralf Bauer	5621128	Epiphyllum hookeri subsp. pittieri (F.A.C.Weber) Ralf Bauer	156	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095	
7280568	Epiphyllum thomasianum (K.Schum.) Britton & Rose	7280568	Epiphyllum thomasianum (K.Schum.) Britton & Rose	44	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum thomasianum	7280568	LC
3599020	Hemitelia choricarpa Maxon	3599357	Cyathea choricarpa (Maxon) Domin	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea choricarpa	3599357	NE
3599563	Cyathea caracasana var. meridensis (H.Karst.) R.M.Tryon	3600128	Cyathea meridensis H.Karst.	12	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea meridensis	3600128	
7873368	Zamia gomeziana R.H.Acuña	7873368	Zamia gomeziana R.H.Acuña	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia gomeziana	7873368	NE
3944853	Hylocereus calcaratus (F.A.C.Weber) Britton & Rose	10877311	Selenicereus calcaratus (F.A.C.Weber) D.R.Hunt	22	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus calcaratus	10877311	EN
5384064	Opuntia ficus-indica (L.) Mill.	5384064	Opuntia ficus-indica (L.) Mill.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia ficus-indica	5384064	DD
5565003	Metaxya rostrata (Kunth) C.Presl	5565003	Metaxya rostrata (Kunth) C.Presl	115	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Metaxyaceae	3229243	Metaxya	8336203	Metaxya rostrata	5565003	NE
7314619	Alsophila imrayana var. imrayana	7314618	Alsophila imrayana (Hook.) Conant	4	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila imrayana	7314618	
5621273	Epiphyllum cartagense (F.A.C.Weber) Britton & Rose	5621273	Epiphyllum cartagense (F.A.C.Weber) Britton & Rose	95	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum cartagense	5621273	LC
7280734	Wittia K.Schum.	7283546	Pseudorhipsalis Britton & Rose	1	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pseudorhipsalis	7283546			
3600479	Cyathea werckleana Christ	5530036	Alsophila polystichoides Christ	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila polystichoides	5530036	NE
3949814	Disocactus amazonicus (K.Schum.) D.R.Hunt	7283574	Pseudorhipsalis amazonica subsp. amazonica	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pseudorhipsalis	7283546	Pseudorhipsalis amazonica	7283573	NE
5530441	Alsophila mucronata Christ	5530036	Alsophila polystichoides Christ	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila polystichoides	5530036	NE
8065232	Cyathea imrayana Hook.	7314618	Alsophila imrayana (Hook.) Conant	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila imrayana	7314618	NE
8261702	Cyathea mutica var. grandis (Maxon) Lehnert	8261702	Cyathea mutica var. grandis (Maxon) Lehnert	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547	
9953409	Selenicereus monacanthus (Lem.) D.R.Hunt	9953409	Selenicereus monacanthus (Lem.) D.R.Hunt	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus monacanthus	9953409	NE
6624	Cyatheaceae	6624	Cyatheaceae	84	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624					NE
3943264	Lemaireocereus aragonii (F.A.C.Weber) Britton & Rose	3946379	Stenocereus aragonii (F.A.C.Weber) Buxb.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Stenocereus	3084379	Stenocereus aragonii	3946379	NE
3944637	Hylocereus stenopterus (F.A.C.Weber) Britton & Rose	10687125	Selenicereus stenopterus (F.A.C.Weber) D.R.Hunt	17	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus stenopterus	10687125	VU
5626111	Opuntia lutea (Rose) Solomon	5621492	Opuntia auberi Pfeiff.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia auberi	5621492	NE
5529963	Alsophila imrayana var. basilaris (Christ) Lellinger	5529963	Alsophila imrayana var. basilaris (Christ) Lellinger	7	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila imrayana	7314618	
3599494	Cnemidaria mutica var. contigua (Underw. ex Maxon) Stolze	8151905	Cyathea chiricana var. contigua (Maxon) Lehnert	17	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea chiricana	3599389	
3599528	Trichipteris stipularis (Christ) R.M.Tryon	3600519	Cyathea bicrenata Liebm.	34	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea bicrenata	3600519	NE
3599547	Cyathea mutica (Christ) Domin	3599547	Cyathea mutica (Christ) Domin	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547	NE
3946672	Nopalea lutea Rose	5621492	Opuntia auberi Pfeiff.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia auberi	5621492	DD
8167111	Cyathea ×moralesiana A.Rojas	8167111	Cyathea ×moralesiana A.Rojas	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea moralesiana	8167111	NE
5284125	Zamia furfuracea L.f.	5284125	Zamia furfuracea L.f.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia furfuracea	5284125	EN
7314683	Cyathea fulva Sodiro	7314631	Cyathea caracasana (Klotzsch) Domin	22	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea caracasana	7314631	NE
3084394	Hylocereus undatus (Haw.) Britton & Rose	10334868	Selenicereus undatus (Haw.) D.R.Hunt	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus undatus	10334868	DD
3944930	Selenicereus anthonyanus (Alexander) D.R.Hunt	3944930	Selenicereus anthonyanus (Alexander) D.R.Hunt	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus anthonyanus	3944930	LC
5530349	Alsophila firma (Baker) D.S.Conant	5530349	Alsophila firma (Baker) D.S.Conant	141	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila firma	5530349	NE
7280509	Pereskia grandifolia subsp. grandifolia	5384214	Pereskia grandifolia Haw.	3	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pereskia	3084442	Pereskia grandifolia	5384214	
3946130	Rhipsalis micrantha f. kirbergii (Barthlott) Barthlott & N.P.Taylor	7457467	Rhipsalis micrantha (Kunth) DC.	8	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis micrantha	7457467	
3598161	Cyathea poeppigii (Hook.) Domin	3598161	Cyathea poeppigii (Hook.) Domin	41	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea poeppigii	3598161	NE
7281150	Rhipsalis cassyta Gaertn.	11172812	Rhipsalis parasitica subsp. parasitica	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis parasitica	3945795	NE
5284180	Zamia skinneri Warsz. ex A.Dietr.	5284180	Zamia skinneri Warsz. ex A.Dietr.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia skinneri	5284180	EN
3599124	Cyathea conspersa Christ	7543065	Cyathea fulva (M.Martens & Galeotti) Fée	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea fulva	7543065	NE
3948775	Weberocereus bradei (Britton & Rose) D.R.Hunt	8270714	Weberocereus bradei (Britton & Rose) G.D.Rowley	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus bradei	8270714	NE
7281215	Rhipsalis baccifera subsp. baccifera	11172812	Rhipsalis parasitica subsp. parasitica	25	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis parasitica	3945795	
7281716	Disocactus ramulosus (Salm-Dyck) Kimnach	10819060	Kimnachia ramulosa subsp. ramulosa	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Kimnachia	10087539	Kimnachia ramulosa	10887646	NE
3084454	Acanthocereus (A.Berger) Britton & Rose	3084454	Acanthocereus (A.Berger) Britton & Rose	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Acanthocereus	3084454			NE
3599463	Cyathea nesiotica (Maxon) Domin	3599463	Cyathea nesiotica (Maxon) Domin	36	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea nesiotica	3599463	NE
5529620	Alsophila cuspidata (Kunze) D.S.Conant	5529620	Alsophila cuspidata (Kunze) D.S.Conant	54	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila cuspidata	5529620	NE
3599504	Cnemidaria mutica var. chiricana (Maxon) Stolze	3599389	Cyathea chiricana (Maxon) Domin	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea chiricana	3599389	
3599938	Trichipteris nesiotica (Maxon) R.M.Tryon	3599463	Cyathea nesiotica (Maxon) Domin	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea nesiotica	3599463	NE
3949785	Disocactus biformis Lindl.	3949785	Disocactus biformis Lindl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Disocactus	7281686	Disocactus biformis	3949785	EN
5529799	Sphaeropteris brunei (Christ) R.M.Tryon	5529799	Sphaeropteris brunei (Christ) R.M.Tryon	72	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Sphaeropteris	2650270	Sphaeropteris brunei	5529799	NE
3084207	Nopalea cochenillifera (L.) Salm-Dyck	11164167	Opuntia cochenillifera Karst.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia cochenillifera	11164167	DD
5284161	Zamia fairchildiana L.D.Gómez	5284161	Zamia fairchildiana L.D.Gómez	114	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia fairchildiana	5284161	NT
7283547	Pseudorhipsalis ramulosa (Salm-Dyck) Barthlott	10819060	Kimnachia ramulosa subsp. ramulosa	19	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Kimnachia	10087539	Kimnachia ramulosa	10887646	LC
3190971	Drosera capillaris Poir.	3190971	Drosera capillaris Poir.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Droseraceae	5399	Drosera	3190721	Drosera capillaris	3190971	NE
5529825	Alsophila salvinii Hook.	5529825	Alsophila salvinii Hook.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila salvinii	5529825	NE
2650304	Cyathea andina (H.Karst.) Domin	2650304	Cyathea andina (H.Karst.) Domin	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea andina	2650304	NE
7314607	Alsophila blechnoides Rich. ex Hook.	5565003	Metaxya rostrata (Kunth) C.Presl	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Metaxyaceae	3229243	Metaxya	8336203	Metaxya rostrata	5565003	NE
2683634	Ceratozamia hildae G.P.Landry & M.C.Wilson	2683634	Ceratozamia hildae G.P.Landry & M.C.Wilson	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Ceratozamia	2683624	Ceratozamia hildae	2683634	EN
10197024	Selenicereus costaricensis (F.A.C.Weber) S.Arias & N.Korotkova	10197024	Selenicereus costaricensis (F.A.C.Weber) S.Arias & N.Korotkova	44	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus costaricensis	10197024	NE
7530646	Brasiliopuntia brasiliensis (Willd.) A.Berger	7530646	Brasiliopuntia brasiliensis (Willd.) A.Berger	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Brasiliopuntia	3084392	Brasiliopuntia brasiliensis	7530646	LC
7280804	Rhipsalis micrantha f. micrantha	7457467	Rhipsalis micrantha (Kunth) DC.	3	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis micrantha	7457467	
7280901	Melocactus curvispinus Hort.Berol. ex Pfeiff.	7280901	Melocactus curvispinus Hort.Berol. ex Pfeiff.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Melocactus	5384242	Melocactus curvispinus	7280901	LC
2519	Cactaceae	2519	Cactaceae	33	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519					NE
3959993	Strophocactus testudo (Karw. ex Zucc.) Ralf Bauer	3951581	Deamia testudo (Karw.) Britton & Rose	19	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Deamia	7282326	Deamia testudo	3951581	LC
5620749	Pereskia bleo (Kunth) DC.	5620749	Pereskia bleo (Kunth) DC.	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pereskia	3084442	Pereskia bleo	5620749	LC
8336203	Metaxya C.Presl	8336203	Metaxya C.Presl	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Metaxyaceae	3229243	Metaxya	8336203			
5620595	Pereskia lychnidiflora DC.	5620595	Pereskia lychnidiflora DC.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pereskia	3084442	Pereskia lychnidiflora	5620595	LC
6419114	Hemitelia R.Br.	2650273	Cyathea J.E.Sm.	3	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273			
7281445	Weberocereus tunilla subsp. tunilla	7281445	Weberocereus tunilla subsp. tunilla	9	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tunilla	7281444	
3942059	Selenicereus wercklei (F.A.C.Weber) Britton & Rose	3942341	Selenicereus inermis (Otto) Britton & Rose	55	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus inermis	3942341	NE
7881617	Cyathea caracasana var. caracasana	7314631	Cyathea caracasana (Klotzsch) Domin	40	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea caracasana	7314631	
8049387	Hemitelia multiflora (Sm.) Desv.	3599637	Cyathea multiflora Sm.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea multiflora	3599637	NE
3599443	Nephelea cuspidata (Kunze) R.M.Tryon	5529620	Alsophila cuspidata (Kunze) D.S.Conant	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila cuspidata	5529620	NE
